1	2	3	4	5	6	7	8	9	10	11	12
0.0595	0.0548	0.0568	0.0582	1.8463	0.7485	0.3681	0.1655	1.4813	0.477	0.3583	0.1653
0.0991	0.0717	0.0655	0.0649	0.0937	0.0734	0.066	0.0619	0.0853	0.07	0.0672	0.0669
0.1949	0.1417	0.1491	0.1479	0.1855	0.1307	0.1252	0.1282	0.1613	0.1394	0.1401	0.1483
0.1766	0.1482	0.1415	0.1369	0.1622	0.1315	0.1294	0.1264	0.1773	0.1404	0.1344	0.1401
0.1955	0.1759	0.1756	0.1739	0.1897	0.1575	0.192	0.1744	0.1877	0.1736	0.1597	0.169
0.1478	0.135	0.1383	0.1336	0.1382	0.1299	0.1332	0.1328	0.1314	0.137	0.1302	0.1284
0.0781	0.0698	0.0682	0.0585	0.071	0.0661	0.0654	0.0662	0.0718	0.0677	0.0675	0.0766
0.0782	0.2518	0.0884	0.0682	0.069	0.0667	0.0679	0.0698	0.0696	0.0784	0.0704	0.0871
